gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	significance
b3647	43.2502903152333	-0.764072472404314	0.368667839998552	0.0162653640445441	0.0391342330752922	NS
b0488	158.462432046726	-0.530825096023737	0.235967368549918	0.0162873373542479	0.0391616212847911	NS
b4461	400.288452726525	0.447849388675603	0.194179615730029	0.0163309602580663	0.0392409948241255	NS
b0715	58.3003745218158	-0.651590890011487	0.30263576197888	0.016417251869608	0.0394227255933835	NS
b0198	534.451706811423	0.382713253978309	0.164612335446829	0.0165957967514811	0.0397997771640577	NS
b1821	11.5828889413099	1.17716297334315	0.715679063293598	0.0165950542414461	0.0397997771640577	Up
b1057	31.2359947049338	0.833850504538505	0.409722729122866	0.0166619880728618	0.0399326195032034	NS
b0205	109.960798272609	-0.728059993473373	1.31122785922781	0.0166800123768116	0.0399499260164828	NS
b3316	7541.66680587516	-0.416620745513019	0.180885051539145	0.0166979869415298	0.0399670910742895	NS
b1267	818.402465882962	0.357354122715526	0.153084513981883	0.016760889576235	0.040091700939791	NS
b1054	577.449264926376	0.331571738391236	0.141707076018537	0.0167908939422444	0.0401356850876765	NS
b1974	11.5106728722936	-1.19251803087899	0.749326819787281	0.0168009844553064	0.0401356850876765	Down
b1132	910.470037588928	0.391210163579262	0.168976808456317	0.0168722518431725	0.0402799143421896	NS
b0586	262.945793107137	-0.549301980444918	0.247154084172147	0.0171385934215162	0.0408893667566239	NS
b0383	591.359325684112	-0.381189139643912	0.164981781691946	0.0171652829455814	0.0409266385124177	NS
b0153	208.670961994748	-0.491741892921822	0.217919080307097	0.0171785378508605	0.0409318511420633	NS
b0798	24.9967617356068	-0.870247797550282	0.449333637501454	0.0172377901745495	0.0410465860048191	NS
b2186	437.808044044118	-0.389607354015711	0.169117009240611	0.0172923241250356	0.0411499450542996	NS
b0062	368.436117122763	-0.425279960404082	0.185727067774689	0.0173723313888074	0.0412917453935246	NS
b2236	251.805816647756	-0.577046697959483	0.263676550930902	0.0173742444111207	0.0412917453935246	NS
b3985	29039.4256968701	-0.38036246401327	0.165234434124634	0.0174718067766165	0.0414969437764469	NS
b2742	6816.26856520904	0.300180553719498	0.128574613069237	0.0175988576699486	0.041771871414294	NS
b1895	57.9737920682368	-0.669156918742181	0.314257499390747	0.0176970125367642	0.0419779040160064	NS
b2255	519.116666890444	0.337731722402781	0.145866215187002	0.0177383342197307	0.0420489486824129	NS
b4498	1435.45995934311	0.43518579993761	0.191233111372937	0.0178174223880425	0.0422093709103019	NS
b3675	76.7358106778136	0.591173445278675	0.269852089194123	0.0179506881334956	0.0424978519319248	NS
b0134	2014.41483882976	-0.348040969172737	0.150795144324292	0.0179789495116826	0.0425375273795279	NS
b3828	96.0416178310618	0.540711418842608	0.244515868566417	0.0180323967492689	0.0426367027997418	NS
b3789	621.943529435251	0.348620213624188	0.151468302264636	0.0181551912164466	0.0428996147721529	NS
b0124	2541.02003648288	-0.410722599856525	0.180685500352099	0.0181944865540364	0.0429650135867349	NS
b3842	109.267701677215	0.532696172679612	0.239821867409545	0.0182342516692281	0.0430314375703929	NS
b2604	131.257949648339	0.549247282991252	0.248796477868346	0.0183255461082036	0.0432193045332505	NS
b0783	521.381381163376	0.446619307718258	0.198119048144791	0.0185080260383609	0.0436218484957672	NS
b0922	1093.62695286082	-0.302545604574028	0.130593181962432	0.0186415967178303	0.0439086781290041	NS
b3759	108.36089164782	-0.686328736372209	1.22651382088812	0.0186660267408646	0.0439382348107684	NS
b3540	3215.62911559313	0.514839518998832	0.233678733755594	0.0191380780785751	0.0449921250696572	NS
b3686	7.70292733196408	1.26869465368668	0.839921143065751	0.0191330549950877	0.0449921250696572	Up
b0409	2826.47633298808	-0.311968610756751	0.1369958311674	0.0191567265158371	0.0450073536566491	NS
b0113	558.939852866732	-0.553363115189975	0.255089632653449	0.0191760237442212	0.0450240862261143	NS
b2958	493.06537926445	0.432904252498586	0.19244086913104	0.0192305666270407	0.0451234996109115	NS
b3869	638.695468262555	-0.34312537241837	0.150763060571772	0.0193775175811623	0.0454394800349639	NS
b2247	197.902497121775	0.459358072931132	0.206053598601857	0.0194591625901949	0.045602017274107	NS
b1908	197.664982310701	-0.519689915714267	0.238496378898616	0.0194927651847323	0.0456518338525269	NS
b2262	2003.14862170671	0.38223403319323	0.168893748325735	0.0196097203840817	0.0458676445163403	NS
b3428	6623.92296323264	0.365724060964165	0.161150183418275	0.0195986039183699	0.0458676445163403	NS
b4160	1576.10875591001	0.326587524430385	0.143065492003168	0.0196303167355479	0.0458867960101494	NS
b1421	28.3154298973006	0.81151130551933	0.421095412658276	0.0198198651641331	0.0463006073133066	NS
b2716	130.391810818436	0.485191922722623	0.219272474223168	0.0199404044247185	0.0465527876026573	NS
b0960	433.102517665158	0.436736912256486	0.196213539497047	0.0200130295335048	0.0466634194293195	NS
b2496	216.403009912094	-0.397508720902587	0.17723549876245	0.0200105148944919	0.0466634194293195	NS
b3971	93.8909579395295	-0.679598848373997	1.20834677130591	0.0200387684340831	0.0466939922301445	NS
b2452	39.4970577174103	0.700456214396842	0.34378894337784	0.0200793188216875	0.0467590182636022	NS
b3538	1433.4108803502	0.330026756014529	0.145280295341795	0.0201816653683167	0.0469382380704624	NS
b4020	1432.62834403149	0.312464973065481	0.137219904136242	0.020171027595564	0.0469382380704624	NS
b2322	77.8970520758901	0.576139980576121	0.269160329270496	0.0202196071490775	0.0469969247248829	NS
b1399	513.209111755592	-0.376614290445035	0.167784448968149	0.0202682089818283	0.0470802995067845	NS
b3178	13579.6035304662	0.355764339606288	0.157600193862765	0.0203710272770554	0.0472894280417771	NS
b2878	66.1481827598485	-0.575301150400281	0.269035945132405	0.0204036702642666	0.0473354909894968	NS
b1294	1181.68515128159	0.314438852573783	0.138535834025896	0.0204238358581785	0.0473525674003412	NS
b3274	162.938831721466	-0.588100137804458	1.07406855532486	0.0205784878436139	0.0476812331113309	NS
b2131	1212.34919836651	0.381935917571916	0.170194717896364	0.0206123316376933	0.0477297447690606	NS
b4827	12.530078543667	1.07553524716911	0.639700970425857	0.0208608590746677	0.0482750042916904	Up
b3283	1049.51805746215	0.38525849684502	0.172345939414724	0.0208870075935164	0.0483052871049555	NS
b1448	116.68714602975	0.585002422326346	0.274290534254605	0.0210090329116575	0.0485571273170684	NS
b3180	131.114750251025	-0.444073935436015	0.202097773324309	0.0211112935257067	0.0487630002861109	NS
b0416	1587.68204700347	-0.375223239859285	0.16849587057732	0.0213167123049039	0.0491760462280315	NS
b2763	8158.84249602741	-0.870664279923955	0.485263779567565	0.0213164481525068	0.0491760462280315	NS
b2015	116.49053509417	0.55693083050411	0.263331481709627	0.0213645661556654	0.0492557142416774	NS
b4191	83.1072987246951	-0.56087012459552	0.265283877367829	0.021679423449268	0.0499504722214287	NS
b1837	32.6281695268651	0.737953272957142	0.374850359388762	0.0218499916778067	0.0503121228048127	NS
b2588	111.062429445673	-0.629144333810874	1.1261160660066	0.0218775756671807	0.0503442904898782	NS
b3383	53.8474946435434	-0.63890277046782	0.311449295980539	0.0219098909607835	0.05038729898817	NS
b3860	1527.0918892474	0.317035254330468	0.140330574416183	0.0219626462576612	0.0504458794166654	NS
b4086	18.6915478858615	-0.91432508406345	0.504032769618752	0.0219548290027494	0.0504458794166654	NS
b0657	2150.72606537607	0.44899786789145	0.205980454340349	0.0222289877280495	0.051025944517894	NS
b3771	871.457461763004	0.333191796309759	0.149807534710906	0.0224677803393162	0.051542091622079	NS
b3753	288.846951017017	-0.465214112618033	0.214874014560375	0.0225779443697121	0.0517627019709828	NS
b1168	28.085806613187	0.788342679957842	0.413345236998675	0.0228909684047878	0.0524478321938695	NS
b1840	1187.16864189219	-0.375624136212363	0.170997595190333	0.0229512817603948	0.0525534612693126	NS
b3741	1112.15274061903	0.319171974742662	0.143618291171854	0.0230143458263079	0.0526652542485684	NS
b0129	149.09257996033	-0.492232192133238	0.230710230256502	0.023038851037346	0.0526887267384697	NS
b0733	11428.0628263846	0.418977796128269	0.192501482287243	0.0233375298844736	0.0533388043960343	NS
b2137	118.519742836342	0.460758957228478	0.214491827463956	0.0233916871539791	0.053429560898959	NS
b2526	4049.97004490608	-0.38569580383925	0.176616968035634	0.0234842905586286	0.0536079669665484	NS
b2688	5000.12017678043	0.302488383696528	0.136240403263596	0.0235595348626292	0.0537465514632959	NS
b1269	427.02598945046	-0.374727740228931	0.171531464861671	0.0236100954763022	0.0538286886999789	NS
b1291	779.051220584982	0.340744530357998	0.154645641031158	0.0237349604294393	0.0540800269057711	NS
b2094	15631.3806625408	-0.354092953696402	0.161811381322902	0.0239643713095111	0.0545691164424704	NS
b0347	50.1893814750372	-0.618837214844338	0.304668234876943	0.0240183460325348	0.0546583653097314	NS
b1719	16389.0288087126	-0.282664518976993	0.127650901703601	0.0240454776430137	0.0546864553037298	NS
b1861	367.483736443383	-0.384325088371028	0.176978094944319	0.0240635962660757	0.0546940251948051	NS
b3724	172.421924928558	-0.422816217398898	0.195773951861509	0.0240899322119272	0.0547202514248814	NS
b1656	3431.41118675406	0.400291171197153	0.18429212897074	0.0241621257059742	0.0548373927146572	NS
b2312	961.158804793233	0.362465448416157	0.165688217578142	0.0241711601203059	0.0548373927146572	NS
b1104	1489.96943857851	-0.315581458081055	0.143460744180543	0.0241995475103357	0.0548681340853596	NS
b4131	42.7984305687129	-0.807308667074044	0.442179384966674	0.0242807180451425	0.0550184407665056	NS
b1780	1723.02600187083	-0.31296275656666	0.142290724177788	0.0243833574258878	0.0552171805027148	NS
b4248	65.1210981599555	0.642307466657689	0.321510807219956	0.024531801861903	0.0555193410558857	NS
b2811	222.419190188843	0.439263277776486	0.204013022864491	0.0245594385753621	0.0555478922640301	NS
b3255	4034.9475711872	-0.285114999776224	0.129695101094161	0.0249210386570922	0.0563312964266058	NS
b0694	101.521040007349	0.570851414091498	0.276725586907936	0.0249930595698747	0.05645958111753	NS
b2417	4524.45250483544	0.344696998982195	0.157738678367327	0.0250198785679424	0.0564856599171251	NS
b2524	379.749371082667	-0.426610202860566	0.200000992258235	0.025208086662657	0.0568758416586366	NS
b2964	750.213197171936	-0.448116711146594	0.210820792678424	0.0252338751864848	0.056883921321772	NS
b3451	279.220008603721	-0.465007827962273	0.219381535024676	0.025242432365881	0.056883921321772	NS
b1856	1655.13764263555	0.306410585046786	0.139920240134558	0.0252646315631919	0.0568992737641191	NS
b3123	141811.574588294	-0.89952226584231	0.54279535151479	0.0252977367120077	0.0569391542063327	NS
b2845	479.225731301032	-0.373725437364316	0.173027211592303	0.0253328569305321	0.0569835188133259	NS
b3261	120.553971156855	0.463983322670073	0.219169153794499	0.0254027422066767	0.0571059821764685	NS
b3145	22.2585931471335	0.819236135515311	0.444037905641885	0.0254255641337385	0.0571225614620685	NS
b0888	2576.33930739875	-0.325581572868077	0.1497055861712	0.0256492606514631	0.0575362132414373	NS
b1632	218.027386110868	0.385401342388886	0.178942997259984	0.0256563590143673	0.0575362132414373	NS
b3712	655.418166487499	0.362675645413499	0.167452814133011	0.0256531497329471	0.0575362132414373	NS
b3010	156.173381105066	-0.445032068669492	0.210925311907751	0.0260569788040588	0.058399216737824	NS
b3064	1117.71903079011	0.322867211175951	0.148624362675017	0.026092084311007	0.0584070991417094	NS
b3235	306.248794010308	0.389155551897025	0.181207092020412	0.0260908556082635	0.0584070991417094	NS
b3300	63314.0615346459	-0.299439708609167	0.141683837493033	0.0263659190525898	0.0589487114005303	NS
b4547	232.710070639463	-0.40840002379196	0.192209571014817	0.0263554383793849	0.0589487114005303	NS
b0029	1304.82597321594	0.322351769195902	0.148763569290914	0.0264822591252499	0.0591730478822804	NS
b3456	43.2415870184366	-0.624594051235926	0.314978078593204	0.0265251712912213	0.0592331421708552	NS
b0523	111.398211467367	0.473383359327117	0.225840508741452	0.0267911067122631	0.0597908947627935	NS
b1583	217.971212150293	-0.412879530796248	0.195762354584779	0.0270494348743754	0.0603310073374188	NS
b1819	7096.29820830001	-0.352570243592367	0.164854804768056	0.0270915934013388	0.0603886150682043	NS
b3614	471.134607016657	0.32620988418462	0.151587989716226	0.0272187183220912	0.0606354339488514	NS
b0570	165.677304928808	0.42579002926308	0.202620300806131	0.0273042911335448	0.0607894452810649	NS
b1084	9082.19381030564	-0.291484786176013	0.135077110004974	0.0275147300917985	0.0612211022138815	NS
b1314	61.2862634551479	-0.627659996516737	0.322238685465566	0.02755144514087	0.0612291130594575	NS
b3204	809.055646520723	0.39765451141855	0.187377016459598	0.0275470818691089	0.0612291130594575	NS
b1808	799.535232049876	0.307468835794027	0.142867005614244	0.0278923777074732	0.061912372606384	NS
b2487	97.2340688651125	0.533602923073984	0.261342333683249	0.0278757811629423	0.061912372606384	NS
b2747	1508.55291685471	0.314217875945599	0.146145567551203	0.0279685783285355	0.0620442727408064	NS
b2212	117.332422418609	0.476092632615729	0.231148738721883	0.0280151044581248	0.0621102255912144	NS
b1094	1075.22908711242	-0.334503764958074	0.15671709760415	0.0281227135203703	0.0622741285019935	NS
b4428	59.0495040788788	-0.761844392689709	0.419326346180014	0.0281214128263923	0.0622741285019935	NS
b3671	901.57737585749	-0.337264895130183	0.158095979822785	0.0281864462324546	0.0623779043492622	NS
b1082	42.9683000143996	0.646667574342926	0.334246829619292	0.0283481745276012	0.0626982950975294	NS
b0734	10290.7134308606	0.386157477313922	0.1827712865366	0.0283765572937126	0.0627235558112069	NS
b3795	422.149814731896	-0.354556416399922	0.167137919162304	0.0284639817836601	0.0628792142389337	NS
b1538	2693.36954295012	0.279866903852531	0.12992223604874	0.028549631474569	0.0630307684734066	NS
b2538	228.342129018583	0.384318329086027	0.182538350046113	0.0287103363808244	0.0633477469786926	NS
b2035	922.369463480948	-0.827643700398619	0.478621459319991	0.0288186683196227	0.0635488583458346	NS
b3338	206.384202966184	-0.397472975724398	0.189838631476572	0.0289476922516199	0.0637953313149525	NS
b1298	127.715293004376	-0.464783323729407	0.2267164692466	0.0290373138045643	0.0639547268905769	NS
b0842	120.83167939346	-0.500804530768592	0.246783112346273	0.0290679265189211	0.0639840430160536	NS
b2477	3851.74835713237	-0.274868265821683	0.128817153126978	0.0290951554101669	0.0640058802538948	NS
b2179	208.452948235353	0.41136415844207	0.197619440647261	0.0291883529848148	0.0641727285005024	NS
b2498	599.895136106099	-0.453442872515306	0.220605080130951	0.0294452065224878	0.0646989742841118	NS
b3704	999.961660771632	0.393931684623711	0.188040333914769	0.0295450144958648	0.064879728982012	NS
b0792	357.766390939688	0.375067042559385	0.178376922590678	0.0296506188255304	0.0650729901583451	NS
b0688	7800.94384444369	-0.250953280376083	0.117197213361056	0.0297168624657297	0.0651410535852213	NS
b1962	127.32915484629	0.514273519313488	0.253810708812038	0.029712532535742	0.0651410535852213	NS
b2125	105.800281912334	-0.489844044608572	0.24141213381689	0.0298437061397085	0.0653803467444562	NS
b3168	12797.6833694957	-0.27556996741543	0.129404441404126	0.0299312243648898	0.0655332550037671	NS
b0938	16.9249432594643	-0.938744708824673	0.599436840376952	0.0299643440065135	0.0655669491929509	NS
b2579	990.405512372899	-0.832779069671941	0.495783278451731	0.0300684495228349	0.0657558405295348	NS
b0394	243.235540824155	-0.423674120009391	0.205690040055946	0.0301706897097568	0.0659404317651776	NS
b0415	1414.07836310368	-0.360348163774513	0.172363141200512	0.0303622104722864	0.0661634969513936	NS
b1851	421.476981289958	-0.432379395228671	0.210594837455859	0.0303458029854635	0.0661634969513936	NS
b2185	627.380526398023	-0.591997450196797	0.304377912680391	0.0302960635426839	0.0661634969513936	NS
b2532	800.69090100747	-0.344243648273227	0.163967022530745	0.0303434849281158	0.0661634969513936	NS
b3056	2676.03961676849	0.275203701404782	0.129829378273353	0.0303150749337501	0.0661634969513936	NS
b1685	17.7759616078244	0.933304087874909	0.621515952508263	0.030399203517441	0.0662050969419886	NS
b3667	46.0006079429888	0.600784709013924	0.309908237481691	0.0305115740959638	0.066410712776265	NS
b3856	62.9576914897561	0.532576041123951	0.267662277093029	0.0306383880857372	0.0666475053770919	NS
b1540	244.86015672684	0.404525188330685	0.194909238648799	0.030693345748074	0.0666885972834181	NS
b2291	216.711980187666	0.376911536781715	0.180617640851891	0.0306859214065354	0.0666885972834181	NS
b0751	184.088940529505	-0.419304978282249	0.204286309589207	0.030728320909387	0.0667253850398784	NS
b1447	114.332786917984	0.490445862787641	0.243412027024183	0.0307568447343092	0.0667481290067345	NS
b1604	1480.6905819616	-0.269874204425722	0.127383419190456	0.030997723919723	0.0672314270118097	NS
b0585	67.0695156555974	-0.692747981740029	0.374515149111183	0.0312045355732065	0.0676403121627887	NS
b2909	1161.2911382124	-0.281608601521095	0.133457420222775	0.0312782986741995	0.0677604853527767	NS
b1103	214.537380115612	-0.422251423033565	0.205591269262939	0.031360552085822	0.0678989002420198	NS
b2263	622.26644884648	0.339315673780493	0.162863794557453	0.0318101063587807	0.0687916803010357	NS
b2738	74.8930469493638	-0.560715277696264	0.285370047202276	0.0318044027337265	0.0687916803010357	NS
b1891	42.7448034338678	-0.598493612787906	0.311677654506874	0.0318856128664651	0.0688744137734742	NS
b2609	5241.084475255	-0.301424799975117	0.144044174750836	0.031880123651431	0.0688744137734742	NS
b3775	123.701695587418	-0.501900112593284	0.252839974436385	0.0320126900077857	0.069108539199528	NS
b3320	19475.8085003103	-0.374920187403854	0.182255131732855	0.0323534738733169	0.0698034693019405	NS
b3850	454.038780518452	0.378970123244884	0.183740069819074	0.0323751889562166	0.0698095911137546	NS
b3787	1521.39659155079	0.294703805130606	0.14073715413169	0.0324627941668594	0.0699576997838263	NS
b0427	451.340617692512	0.333440199569232	0.160502956816064	0.0326500377080404	0.0703202326408466	NS
b0631	221.096031801225	0.418255655354818	0.205354147764425	0.0328522131788686	0.0707144844793108	NS
b1735	71.6232137753115	-0.569485923037136	0.295901926995502	0.0329290274717451	0.0708385942934925	NS
b2193	255.451321155578	-0.387566659073657	0.189810526322693	0.0330437029557491	0.0710439613548607	NS
b3055	1508.76799444765	0.517606597503043	0.262213760163297	0.0331008780207538	0.0711255356889875	NS
b1713	7644.71933496455	-0.313542930280564	0.151236509977938	0.0331515187378032	0.0711642187114882	NS
b2529	1652.1654320215	-0.427484138093114	0.211589530337719	0.0331573685343143	0.0711642187114882	NS
b1654	915.169050531288	0.320080225593305	0.154373668905393	0.0332663061337712	0.071356612576964	NS
b2993	359.284503164504	-0.401750923029709	0.197552145640356	0.0333109358799075	0.071410922251535	NS
b1295	60.8510705083604	0.569326328002725	0.297816392830665	0.0335500854088168	0.071849680693316	NS
b1941	34.2307289112119	-0.79708961528449	0.47715159979393	0.0335667072891448	0.071849680693316	NS
b3407	2767.46810777099	-0.292743599958175	0.140942634914591	0.0335738908161304	0.071849680693316	NS
b0443	12.4279434697973	0.902501448994066	0.587463895743531	0.0338772577428718	0.0724569688450781	NS
b3987	45984.243454366	0.263832172943762	0.125862560674965	0.0340978925567914	0.0728867090607021	NS
b0893	8713.99607755359	-0.255766626793518	0.123074906286181	0.0344544434327667	0.0735638174447871	NS
b2011	455.902693006959	-0.300191723797152	0.145417459032614	0.0344465854285861	0.0735638174447871	NS
b0448	229.594096577113	0.434804318098033	0.216656172159063	0.0345838516505603	0.0737975091770178	NS
b1750	35.6374490308926	-0.785232297415217	0.468943294179765	0.0346110818005648	0.0738130222021273	NS
b0483	27.0945759959909	0.708845906426378	0.394666539663988	0.0347286758011494	0.0740211199496545	NS
b4010	79.492818171898	-0.537281922790034	0.984768073919451	0.0348854921406438	0.074312528765035	NS
b1226	626.843905419307	0.45704981102572	0.230545064390571	0.0349983666645511	0.0745100517705871	NS
b4262	1134.3391592868	0.283909828888102	0.137478887508703	0.0350829640191392	0.0746471812098831	NS
b1323	1177.01667481796	-0.262925664137997	0.12714746126596	0.0351351670425527	0.0747152660858884	NS
b2830	1003.97780811237	-0.41332465456935	0.206533989737993	0.0353156855513058	0.0750559799820281	NS
b0870	1451.09484937507	0.286153782507604	0.138824774106944	0.0354007650768762	0.0751935837187181	NS
b2676	80.0874894230456	0.545109910726534	0.283638688990466	0.035864337659038	0.0761345124357765	NS
b0182	1303.65012592005	0.285874677315704	0.139162666287279	0.0359075706927064	0.0761388740949704	NS
b2175	3649.17652151504	-0.303449021913326	0.144946333241446	0.0358982797068802	0.0761388740949704	NS
b0683	1431.36673561489	-0.332986110135867	0.163824681786983	0.0360918572686611	0.0764819343937676	NS
b3295	53235.7804563067	-0.290296932659617	0.141843322512946	0.0361107240269114	0.0764819343937676	NS
b0720	35492.8674872082	-0.404875951157914	0.197006923896783	0.0361659115068588	0.0765549746722175	NS
b2689	396.760267218054	0.325944800053138	0.159897457504801	0.0362442071823354	0.0766768181694944	NS
b4145	18.1277183916418	-0.799000593896104	0.485237781945842	0.036867330121719	0.0779504784391748	NS
b3670	107.758171845476	-0.434602664934392	0.220841380131394	0.0369340467719604	0.0780469171215483	NS
b1820	157.006572302696	-0.575108413425308	0.30845388057855	0.0370344421237396	0.078214372914671	NS
b0911	58192.8820310198	-0.307428351590565	0.155910355142986	0.0373282551810292	0.0787898902165788	NS
b4196	92.3907367607242	-0.518956328993237	0.271436974755634	0.0373893055470716	0.0788737318386029	NS
b1923	205.058068945561	0.370224611043297	0.185169470351926	0.0375974744115783	0.0792324781718579	NS
b4241	95.406189341406	0.484942736618592	0.249426762375906	0.0376022171962171	0.0792324781718579	NS
b1515	107.121230086405	-0.485634847546153	0.250621282013968	0.0377495895769292	0.0794977119905946	NS
b3270	21.0877475661003	0.775891462763798	0.462059792726844	0.0379241621437235	0.0798198927760328	NS
b4192	62.0810609811603	-0.556675849896389	0.298712820128456	0.0382190326777129	0.0803947570205815	NS
b2755	102.900197852378	-0.462844687857315	0.239757021571056	0.0384013113503641	0.0807322622931475	NS
b2008	319.324582943517	0.384094525662748	0.193325285270479	0.0385223316929818	0.0809406719321855	NS
b3844	1528.21829759754	-0.288392158531065	0.142771345931254	0.0385773520681237	0.0810102486927435	NS
b3303	27320.689026579	-0.27025618211624	0.133802232388482	0.0391123214024636	0.0820870400376336	NS
b2960	527.629537227003	0.317918778724022	0.15854918168033	0.0391715197549095	0.0821646511932248	NS
b2949	551.50632988406	0.349320158039819	0.174973548356999	0.039219196184772	0.0822180201197771	NS
b0110	316.157887445823	-0.331193299041273	0.165958410842503	0.039404919580385	0.0825605623842854	NS
b1089	1428.42995895121	-0.341434122104558	0.17175493715759	0.0395759973864232	0.0828720488873121	NS
b0336	133.298032171178	-0.46409220949821	0.242305158722408	0.039648951000628	0.0829778272780546	NS
b2595	2454.45441075421	-0.273236031390019	0.135738586600062	0.0396853341868364	0.0830069942437336	NS
b1117	349.620789956946	0.317244151221604	0.158663394160038	0.0397195421363049	0.0830315810175553	NS
b4071	19.703119791136	-0.791249449440209	0.497130337180135	0.0397746193376479	0.0830997414184305	NS
b1198	471.1582751954	-0.304748586607163	0.152359976560644	0.0398337581745417	0.0831763058890205	NS
b0167	1139.18865288849	0.260226710036982	0.128806513754839	0.039934571782371	0.0833397553336388	NS
b4061	184.510693003968	0.386128313974974	0.197039456223444	0.0402006017295752	0.0838476171438067	NS
b0083	116.934426517538	0.455415373170875	0.235938243815327	0.0402538222677738	0.083911293543533	NS
b4390	918.832478066305	0.315727356496984	0.158132140095101	0.0403869182256503	0.084141309069552	NS
b1065	98.0398970173768	0.473076312180444	0.246824821605178	0.0404415029762914	0.0841898669736812	NS
b1134	250.036230139249	0.374446668679668	0.190067409410001	0.0404557581428425	0.0841898669736812	NS
b3272	111.530651948607	-0.506871370893907	0.946895073449601	0.0406605669884103	0.0845684908454112	NS
b1528	52.0340417601083	0.621868086060671	0.352733649387934	0.0407636802458788	0.0847352948562449	NS
b1227	336.898288401562	0.497696926283035	0.263985079273791	0.0409280987591069	0.0849815324038054	NS
b2611	467.073215328477	0.307775069490939	0.154269877893189	0.0409123612236014	0.0849815324038054	NS
b3821	523.887798559421	-0.333111580999152	0.168654562508151	0.0409822057967211	0.0850461262829824	NS
b1589	64.9572958513064	0.541245254807753	0.291765377025763	0.0411434344808279	0.0853328214863162	NS
b2158	141.371274631333	0.417232766523413	0.216446614776664	0.0414123863939335	0.0858136179113506	NS
b4126	118.393663234578	-0.496763915996996	0.265703416504928	0.0414216625126449	0.0858136179113506	NS
b1785	19.3253527132439	0.793779602820447	0.498999985122878	0.0415909053490622	0.0861159955099843	NS
b1312	24.5171943575165	-0.686944837114303	0.401472275541262	0.0416979759372444	0.0862893760581589	NS
b2501	2584.91216613701	0.256894774540075	0.128442827404677	0.041851502084393	0.086510259758572	NS
b2839	103.617933285307	-0.444939466863676	0.233598280903651	0.041840585989955	0.086510259758572	NS
b1792	75.5700804677512	0.48246413503575	0.25486752636868	0.0421722342156792	0.0871245375025596	NS
b1007	12.0427245974907	0.889981034242207	0.601480910985949	0.0423204311637923	0.087359265776903	NS
b3477	75.2887950880726	-0.6188679102907	0.351274820576657	0.0423331001276934	0.087359265776903	NS
b4122	126.585585531758	-0.43183557194225	0.22554856799711	0.0425767479068504	0.0878130584269563	NS
b0144	372.340261883078	0.374341312373822	0.191979500677224	0.0426538245584742	0.0879229895302328	NS
b2721	52.3809120097	0.565357379106742	0.311350120470987	0.0430623232378275	0.088715582915591	NS
b0400	95.587352370873	0.466229243797108	0.245821147820484	0.0431411170551566	0.0888013251555698	NS
b3148	297.123687597048	0.31980865164449	0.162633383924736	0.043151968984467	0.0888013251555698	NS
b4278	160.782618166422	-0.431649240344132	0.227358003118295	0.0432415413338116	0.088936162320598	NS
b4032	424.405437397053	-0.507907805583667	0.275373142146729	0.0437832420260847	0.0900002384727412	NS
b0637	225.817643953722	0.362336785116641	0.187018052010322	0.0440347237482824	0.0904668935673047	NS
b1855	489.829506141634	0.307388202473569	0.156982959260871	0.0440859372473065	0.0905218189564351	NS
b1444	2143.33661725544	0.329945133219829	0.169148568755584	0.044276190755163	0.0908620163221935	NS
b0115	9842.52836147105	-0.387384636021554	0.202680941684107	0.0445745320742935	0.0914235272383457	NS
b4090	23.528709975054	-0.7279137828423	0.452811997888049	0.0446470635804583	0.0915215305546201	NS
b2684	1505.94367858135	-0.337327908305369	0.174073023282043	0.0446945447931389	0.0915681034044474	NS
b1637	5089.94250845375	0.241362358665779	0.122310469835419	0.0447277887779942	0.0915854722597024	NS
b1328	122.997881448417	-0.410418829730315	0.216377255367903	0.0449780116421007	0.0920468661054169	NS
b4194	27.9109118846786	-0.639975624686773	0.371423054281288	0.0450142665212629	0.0920701092896185	NS
b4380	158.279057658888	-0.518573148910943	0.285082167972967	0.0450462455521742	0.0920845859878055	NS
b0315	32.0365908850853	-0.640537030122724	0.375246613964652	0.0450752945567633	0.0920930603706689	NS
b2313	266.06178152413	0.338050170717877	0.174529013287331	0.045142785726388	0.0921800229796703	NS
b1859	151.978769119724	-0.475519555508059	0.257206241812267	0.0451975561123907	0.0922409285340071	NS
b3281	553.167397326839	0.364373978592998	0.18913509555677	0.0452447113487264	0.0922862341795865	NS
b0028	788.029608127768	0.270904735546243	0.138104394284569	0.0453984928491195	0.092548856976871	NS
b2593	735.521464520099	0.271056619260652	0.138290168102707	0.0454767771600052	0.0926573674587875	NS
b1771	38.3377268840246	-0.642562322100763	0.379805387868518	0.045946270130912	0.093562393691692	NS
b0421	2806.45437553123	-0.269795685174204	0.138453539068859	0.0463895384829181	0.0944130508034294	NS
b2268	322.872250125806	-0.345970078922292	0.18038619839089	0.0465191957233253	0.094624854667138	NS
b2756	63.3358433461652	-0.589941950930028	0.339798666348035	0.0465681518317015	0.0946723614478462	NS
b1315	76.5059226681822	-0.565171878065648	0.321252398604322	0.0466120353376914	0.0947095091641664	NS
b3237	734.030741501015	-0.297094826622144	0.153462581793452	0.0467305303505923	0.0948981335730315	NS
b3632	498.553533721805	0.302797819192478	0.156482970337861	0.0468432739460299	0.095074877635795	NS
