gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
b3238	46.076750776641944	4.998321156850635	0.5819578234336763	8.727693393245904	2.599191534889047e-18	4.9797010896792564e-17
b0461	343.91802257008203	2.3353549156733746	0.27442365624021653	8.728238519871601	2.5866967766925577e-18	4.9797010896792564e-17
b4357	285.08104189861007	-1.8934537306321557	0.22413525692470643	-8.666392985876938	4.4602555350945414e-18	8.504362826484089e-17
b4068	734.2221464448108	-2.121010519607185	0.2518646069711065	-8.648713541336685	5.208321849683167e-18	9.883410748089248e-17
b3089	1067.395908010906	-1.4766348991174272	0.17504805250370065	-8.616986929140634	6.873897774517471e-18	1.298221925661238e-16
b4238	2759.8771642567967	-1.3000995891461973	0.15427050097118572	-8.593963691309256	8.401958389864294e-18	1.5793303860193022e-16
b2844	2394.929311947648	-1.3650776490788028	0.16237611095704946	-8.579918941964806	9.494001987914335e-18	1.7762252545464142e-16
b1393	154.0037128002497	-1.8464269942924507	0.2212852095800744	-8.557019163230443	1.1582328729102896e-17	2.156802803059581e-16
b2078	203.15302610097774	2.1418477336495245	0.2547978617400102	8.549082248604103	1.2407108270394193e-17	2.299643091047482e-16
b2869	1282.2439746424077	-1.705038271398425	0.20446739581815154	-8.542863802569988	1.3093568948334864e-17	2.415642234218261e-16
b2280	5430.841037028928	-1.1547978071249825	0.1375033240206281	-8.536505102770652	1.3834257434033629e-17	2.5405306854665443e-16
b0808	696.8131344396394	1.4920584072418337	0.1787058314219308	8.519637555359196	1.6005341062861675e-17	2.9257469786928337e-16
b1392	142.61608705132312	-2.1498403769325063	0.25949990179391597	-8.497106392708313	1.9437526420981817e-17	3.53691976199144e-16
b4154	4995.894077941991	-1.2995341716019426	0.1563348816902199	-8.480012003251643	2.2517070977934148e-17	4.07866035668489e-16
b3020	1691.381717008826	-1.3377404267577404	0.16160887920806738	-8.44829281477384	2.9559325321701136e-17	5.330041240134798e-16
b2465	9883.141944497089	1.1562311400103744	0.13965663761063432	8.424686045076474	3.61718827702013e-17	6.493015893660008e-16
