gene_R,padj_R,gene_python,padj_python,diff_padj,ratio_padj
b4067,9.02203074543171e-23,b4067,6.972468624386048e-23,-2.049562121045662e-23,0.7728269633659303
b4068,1.52651446215675e-16,b4068,9.883410748089248e-17,-5.381733873478252e-17,0.6474495324548305
b4069,2.6403903185635497e-11,b4069,2.6488714702160636e-11,8.48115165251396e-14,1.0032120825443445
b4085,0.0058539897427551,b4085,0.0086600332905157,0.0028060435477605993,1.4793386512563265
b4087,0.0190158026850822,b4087,0.0247092679414367,0.005693465256354498,1.299407043217849
b4088,2.11578204336722e-08,b4088,4.165547223818908e-08,2.0497651804516883e-08,1.968797890537691
b4107,9.4557720194367e-13,b4107,9.986166454876008e-13,5.303944354393088e-14,1.0560921344496317
b4116,1.80929456529572e-05,b4116,1.8923366820750056e-05,8.30421167792855e-07,1.0458975107603403
b4117,0.0001067159263212,b4117,0.0001117693430821,5.053416760899995e-06,1.047353913657554
b4118,1.55613819915253e-08,b4118,3.267802460681589e-08,1.711664261529059e-08,2.0999436055623004
b4124,2.62342387004586e-05,,,,
b4129,4.90884890351786e-12,b4129,7.556298763465273e-12,2.647449859947413e-12,1.5393219290270177
b4132,0.0023201846461107,b4132,0.0024345227698585,0.00011433812374780005,1.0492797519108936
b4138,4.2401247663276903e-14,,,,
b4139,1.59285040835074e-35,b4139,1.4024862528157143e-34,1.2432012119806403e-34,8.804883656763904
b4151,2.3007927470836299e-26,b4151,4.5369821662862635e-25,4.3069028915779e-25,19.719212745420535
b4152,1.2408616014680902e-09,b4152,2.3819808747818894e-09,1.1411192733137992e-09,1.919618490864506
b4153,2.35691946875923e-21,b4153,2.7088813714227032e-20,2.4731894245467802e-20,11.493313230802743
b4154,1.28214021029499e-16,b4154,4.07866035668489e-16,2.7965201463899e-16,3.181134421910446
b4156,3.9258837739732403e-10,b4156,4.5478021279719443e-10,6.21918353998704e-11,1.1584148665127914
b4158,0.0154241194476161,b4158,0.0175521039989644,0.0021279845513482998,1.1379647349448654
b4187,1.23795654523574e-35,b4187,3.017472860064089e-36,-9.362092592293312e-36,0.2437462665128913
b4188,8.524573396892861e-19,b4188,2.8696288314108818e-18,2.017171491721596e-18,3.366301981113611
b4189,8.39409555630515e-42,b4189,2.5647283267229128e-42,-5.829367229582236e-42,0.30553956760671375
b4193,4.42576337732205e-05,b4193,8.09099028360214e-05,3.66522690628009e-05,1.8281569966123794
b4198,8.49710574345984e-05,b4198,9.171401088364202e-05,6.7429534490436185e-06,1.0793558848462446
,,b4204,0.0432425834237037,,
b4213,1.82522896809312e-27,b4213,3.648142802804095e-26,3.465619905994783e-26,19.9873159290006
b4238,5.46854423258829e-17,b4238,1.5793303860193022e-16,1.0324759627604731e-16,2.8880270851750924
b4239,7.03047439542762e-34,b4239,3.8205193343127254e-34,-3.2099550611148945e-34,0.5434226937512866
b4240,1.4519135374069598e-42,b4240,4.5536197012107145e-43,-9.965515672858883e-43,0.3136288479920944
b4242,7.90962109354934e-06,b4242,8.912706827339546e-06,1.0030857337902068e-06,1.1268184306082967
b4245,3.32671321504689e-10,b4245,5.911658662639505e-10,2.5849454475926153e-10,1.7770268371498865
b4266,1.65482339835664e-05,b4266,2.4567784135392828e-05,8.019550151826428e-06,1.4846166763045787
b4267,2.41846872192832e-05,b4267,4.638850823625772e-05,2.2203821016974523e-05,1.9180941980209167
b4268,0.0125865008953015,b4268,0.0145140300210753,0.0019275291257738,1.1531425724915605
b4269,7.03925020319379e-09,b4269,6.824673807421881e-09,-2.1457639577190971e-10,0.9695171517451455
b4287,9.520171488447259e-11,b4287,1.2118064566069254e-10,2.5978930776219954e-11,1.2728830127455733
b4288,1.35701442831097e-11,b4288,1.5781473179269516e-11,2.2113288961598166e-12,1.1629554446898684
b4289,2.80463877928922e-20,b4289,2.7187098399190046e-20,-8.592893937021558e-22,0.9693618515137294
b4290,2.74100999318776e-28,b4290,4.786496555973297e-28,2.045486562785537e-28,1.7462528658666663
b4291,2.2670666954630002e-26,b4291,1.725908633627255e-26,-5.4115806183574516e-27,0.7612959235302845
b4298,6.63314999990945e-07,b4298,1.2167167121283572e-06,5.534017121374123e-07,1.8342969963666838
b4299,3.51446016468333e-05,b4299,4.2817003979882064e-05,7.672402333048764e-06,1.2183095546265805
b4305,0.0004293848242866,,,,
b4306,0.0031539603503496,b4306,0.0038390479826735,0.0006850876323238999,1.217215042747117
b4309,4.72353080303903e-17,b4309,4.4106889617792025e-17,-3.1284184125982766e-18,0.9337694927153749
b4310,1.37995028991892e-44,b4310,2.806093758170799e-44,1.426143468251879e-44,2.033474523445097
b4311,6.95009609032847e-100,b4311,4.0393812349923277e-100,-2.910714855336142e-100,0.5811978974813601
b4312,6.25039422927117e-06,b4312,7.466798449519636e-06,1.2164042202484665e-06,1.1946123997350333
b4314,3.237150351912e-13,b4314,3.800869293638281e-13,5.6371894172628127e-14,1.1741404879119453
b4321,5.11086368655654e-44,b4321,6.655578239328165e-43,6.144491870672511e-43,13.02241391574343
b4322,3.96808038780727e-25,b4322,2.4618144405147827e-24,2.0650064017340556e-24,6.204043769070823
b4323,9.70273314341493e-26,b4323,7.876154663736514e-25,6.905881349395021e-25,8.117459840768596
b4329,0.0047883182195266,b4329,0.0051495805733133,0.0003612623537866998,1.0754466050968552
b4331,0.0077078623311026,b4331,0.0074781759234241,-0.0002296864076785001,0.9702010236026564
b4336,3.7543633324914e-07,b4336,3.536742462922533e-07,-2.1762086956886663e-08,0.9420352133514863
b4342,7.79167062309184e-18,b4342,1.4360228235978446e-17,6.568557612886606e-18,1.8430230088807469
b4346,0.00018141707312,b4346,0.0002095294892343,2.8112416114300004e-05,1.1549601458717438
b4350,5.914478954589981e-23,b4350,4.343541541098809e-22,3.752093645639811e-22,7.343912412991118
b4353,0.0261328839901362,b4353,0.0281586936145461,0.0020258096244098987,1.0775195583149006
b4354,4.49269059660217e-05,b4354,4.818913624055051e-05,3.2622302745288054e-06,1.072611950553551
b4357,5.3315026551597904e-17,b4357,8.504362826484089e-17,3.1728601713242986e-17,1.5951155568221704
b4376,2.93433622020189e-23,b4376,7.245947789943887e-23,4.311611569741997e-23,2.469365214544278
b4377,7.0184469640994995e-56,b4377,3.933160159703042e-56,-3.0852868043964577e-56,0.5604032031333709
b4378,5.2409783318101005e-36,b4378,2.103918241699895e-36,-3.1370600901102055e-36,0.4014361648721519
b4382,5.94235595881539e-10,b4382,5.949175204351808e-10,6.819245536417973e-13,1.0011475659795004
,,b4383,1.385591034645198e-07,,
b4432,6.735770634753729e-11,b4432,5.7572964048918867e-11,-9.784742298618426e-12,0.8547346275698093
b4440,0.001638482673955,b4440,0.0019846365089998,0.0003461538350447999,1.2112648736219147
b4443,0.0030527321239864,,,,
b4466,1.23898168642033e-90,b4466,1.2249711710496914e-87,1.223732189363271e-87,988.6919108456576
b4471,0.0066142915691565,b4471,0.0066650853299089,5.079376075239981e-05,1.0076793954758902
b4474,0.0146622804068073,b4474,0.0175687942148735,0.0029065138080662,1.1982306795003583
b4484,3.26957319990708e-45,b4484,6.875591918798296e-45,3.606018718891216e-45,2.1029019686709254
b4487,0.0007784334145312,b4487,0.0008998049547369,0.00012137154020570005,1.1559176905050952
b4512,5.4362943226459505e-15,b4512,7.941982651913638e-15,2.5056883292676872e-15,1.4609184456459157
b4518,2.88484036532799e-27,b4518,2.3286951649319458e-27,-5.561452003960443e-28,0.8072180329004743
b4522,0.0118343490328613,b4522,0.0140819875109793,0.0022476384781179998,1.1899249778654337
b4523,3.0977517126273e-07,b4523,5.487550133006155e-07,2.389798420378855e-07,1.7714622223070269
b4544,0.0034597160733629,b4544,0.003687173658405,0.0002274575850421002,1.0657445814104067
b4554,0.0122533872330451,b4554,0.0133509208649045,0.0010975336318593994,1.0895698153486537
b4568,5.89722107215037e-10,b4568,4.701157700011714e-10,-1.1960633721386565e-10,0.7971818662544183
b4571,2.75381913330077e-06,b4571,3.09794405511468e-06,3.4412492181391004e-07,1.1249627899133072
b4711,4.07624814951023e-30,b4711,8.855431543700191e-29,8.447806728749168e-29,21.724466271181726
,,b4735,0.0322622530149342,,
b4743,0.0002791788157582,b4743,0.0003230701503059,4.3891334547699985e-05,1.1572158490195574
b4755,0.0251486076089071,b4755,0.0270699982083455,0.0019213905994383967,1.076401470384304
b4827,0.0482750042916904,b4827,0.0468651128422897,-0.0014098914494007006,0.97079458676209
,,b4829,0.0101047786318021,,
