gene_id	gene_name	C1	C2	C3	sac1	sac2	sac3
b3530	b3530	346.014	318.23	1300.497	790.622	659.802	897.765
b3531	b3531	57.303	46.922	104.661	50	62.007	86.088
b3532	b3532	118.697	118	491.196	197.334	235.359	257.924
b3533	b3533	69	57	244.205	109.001	122.19	187.677
b3535	b3535	17	36	92.836	42	41.997	64.001
b3536	b3536	1213.042	1193.56	4633.964	1906.314	2240.03	3285.525
b3537	b3537	57	57.875	204.505	99.105	94.106	160.47
b3538	b3538	855.003	680.472	3172.358	1394.283	1533.453	2089.201
b3539	b3539	37	44	113.001	45.002	32.994	81.036
b3540	b3540	1219.466	1922.306	6289.935	2689.636	4129.434	5154.682
b3541	b3541	2706.418	3700.83	12558.1	4962.988	6829.274	8661.694
b3542	b3542	961.729	1680.896	7552.911	2097.335	3197.891	3989.869
b3543	b3543	1360.482	1697.684	8187.418	2248.629	3701.709	5116.413
b3544	b3544	14756.016	13287.888	68732.461	20419.266	24739.376	39291.768
b3545	b3545	0	0	0	0	0	0
b3546	b3546	175	120	569.797	210.034	221.327	415.24
b3547	b3547	13	11	50.046	35	41.033	64.122
b3548	b3548	79	84	266.985	239.002	180.012	219.821
b3549	b3549	131	124	436.13	193.284	205.043	247.811
b3550	b3550	57.001	31	204.406	82.033	60.313	120.739
b3551	b3551	398	405.116	1646.702	821.162	626.331	864.95
b3552	b3552	120	86.994	311.599	195.149	166.342	218.18
b3553	b3553	1612.033	1602.202	6949.492	2537.558	2491.155	3108.071
b3554	b3554	2243.159	1947.4	6821.543	2570.411	2463.422	3527.262
b3555	b3555	88	61	97.018	137.176	135.102	166.274
b3556	b3556	2309.696	1602.71	6518.448	2254.289	3716.96	8008.903
b3557	b3557	9	0	14	4	7	8
b3558	b3558	7	1	16	7	5	10
b3559	b3559	7094.484	6235.324	25444.804	10252.667	8188.073	10759.54
b3560	b3560	2521.913	2252.223	9616.783	3676.241	3192.687	3980.493
b3561	b3561	17	15	50	20	26	52.018
b3562	b3562	0	0	0	0	4	0
b3563	b3563	0	0	0	0	0	0
b3564	b3564	163	140	617.763	258.997	226.089	320.151
b3565	b3565	113	113.003	587.544	204.041	202.781	308.019
b3566	b3566	229	149	597.068	50	41	53.999
b3567	b3567	143.292	69	487.506	37	33.013	57.455
b3568	b3568	149.711	120	624.581	47.962	60.002	77.286
b3569	b3569	107.001	129	399.036	109.062	97	122.113
b3570	b3570	501	483.858	2539.181	921.738	753.161	1161.234
b3571	b3571	71.586	60	255.955	67.896	92.005	83
b3572	b3572	1054.09	763.417	3281.321	1473.636	1535.282	2271.349
b3573	b3573	18	15	62.203	35	35	44
b3574	b3574	107.499	107	374.099	238.176	207.504	265.71
b3575	b3575	46	27	92.002	6	9	7
b3576	b3576	8	6	16	2	3	0
b3577	b3577	0	0	7	1	0	0
b3578	b3578	9	13	35	3	2	2.002
b3579	b3579	12	25.001	71.001	10	6	8
b3580	b3580	26	40	202.474	35	22.999	26.992
b3581	b3581	27	15	87.183	18	10	12.55
b3582	b3582	26	27.002	104.033	22	22	26.002
b3583	b3583	37	48	130.023	43.032	46.02	48.072
b3584	b3584	8	6	29	10	12	7
b3585	b3585	48	42	128.01	111	121.259	183.742
b3586	b3586	1	9	18	12	9.001	7.001
b3587	b3587	0	5	1	2	1	0
b3588	b3588	940.705	788.36	3889.628	2038.355	1824.729	2387.495
b3589	b3589	1	3	5	10.909	7	13
b3590	b3590	981.08	988.76	3479.332	1697.41	1378.847	1750.111
b3591	b3591	409.003	439.94	1409.311	712.09	709.194	955.365
b3592	b3592	777.573	746.271	2920.277	1227.01	1314.953	1650.261
b3593	b3593	102	86	284.615	167.581	166.426	191.934
b3594	b3594	15	16	35	23	25	37
b3596	b3596	0	0	0	0	0	1
b3597	b3597	42	49.704	219.081	262.704	166.737	192.946
b3598	b3598	22	20.296	51.09	106.823	69.884	83.822
b3599	b3599	2198.161	1704.834	8399.812	2404.89	2068.638	3096.729
b3600	b3600	1237.921	963.337	4265.449	1778.715	1459.451	2197.71
b3601	b3601	160	161	735.985	235.719	256.261	340.603
b3602	b3602	53	31	204	34	47	51
b3603	b3603	28653.603	17127.912	126642.61	3173.086	5012.725	8614.378
b3604	b3604	4017.841	2540.272	17800.242	592.985	959.631	1929.571
b3605	b3605	8375.107	6655.026	36217.002	1917.137	3011.912	4579.124
b3606	b3606	55	23	188.476	47	42.994	60.364
b3607	b3607	905.122	872.085	3358.746	1282.215	1431.746	1702.53
b3608	b3608	5790.09	5114.653	22842.811	5799.109	5496.073	8479.019
b3609	b3609	2915.052	2403.433	15684.61	3390.274	3291	5563.941
b3610	b3610	1222.702	969.742	3526.978	1275.155	1131.32	1560.131
b3611	b3611	760.218	694.248	3209.827	843.684	884.8	1473.854
b3612	b3612	2108.39	1640.701	7076.583	2739.925	2155.502	2977.688
b3613	b3613	400.566	436.814	1409.668	803.437	702.582	981.982
b3614	b3614	305.434	240.166	905.93	499.417	490.768	648.292
b3615	b3615	16	10	41.046	60	47.066	53.115
b3616	b3616	6931.049	6897.514	21594.657	5846.479	5938.701	8075.458
b3617	b3617	3389.589	3163.069	11819.276	3088.369	3158.41	4047.563
b3618	b3618	102	58.978	186.365	100	108.001	203.203
b3619	b3619	1514.782	1442.121	6087.667	2318.58	2054.76	3281.54
b3620	b3620	980.414	932.628	3942.644	1707.234	1644.171	2576.714
b3621	b3621	603.456	445.104	1501.803	763.845	705.593	1034.249
b3622	b3622	755.282	546.668	1025.176	360.723	367.407	651.257
b3623	b3623	241	124	268.113	112	90	250.722
b3624	b3624	93	65	180.985	90	79.022	198.027
b3625	b3625	82	49.612	198.914	60.068	83.955	172.548
b3626	b3626	135	104.388	328.145	131.934	145.085	256.031
b3627	b3627	192.668	137.453	463.076	185.841	193.007	344.931
b3628	b3628	160.076	111.547	312.146	152.28	147.878	302.317
b3629	b3629	51.001	38	96.211	36	30	97.909
b3630	b3630	85.04	103	281.523	142.014	136.025	220.052
b3631	b3631	299.19	198.162	714.556	350.743	334.157	552.08
b3632	b3632	312.481	279.966	928.188	496.853	496.513	742.216
b3633	b3633	416.463	359.584	1439.901	865.849	786.903	1055.173
b3634	b3634	136.975	131	497.417	250.006	224.642	284.251
b3635	b3635	141	190	199.15	167.255	98.923	137.447
b3636	b3636	546.728	368.643	1306.121	459.921	376.472	484.078
b3637	b3637	3258.278	2930.103	11972.077	4521.574	3804.07	4148.401
b3638	b3638	72.872	39	165.007	38.03	37	43.567
b3639	b3639	821.02	778.91	2551.777	955.49	961.806	1149.917
b3640	b3640	871.955	717.03	2766.615	967.577	804.845	1054.077
b3641	b3641	403.013	278.391	1159.151	294.069	292.848	476.521
b3642	b3642	11	8	25.981	8	10	7
b3643	b3643	184	180.503	579.012	268.716	281.837	287.987
b3644	b3644	555.573	436.882	1717.862	771.804	745.328	983.05
b3645	b3645	30	24.993	78.009	9	16	13
b3646	b3646	87.997	80.528	325.742	125.998	171.299	193.066
b3647	b3647	57	22	111.803	26	31	36
b3648	b3648	614	554.476	1966.949	1262.19	1334.517	1859.504
b3649	b3649	279.85	245.969	1043.935	569.314	554.878	916.051
b3650	b3650	2000.39	1855.128	7358.881	4496.903	4054.423	6226.238
b3651	b3651	160.992	168.994	727.132	475.969	337.724	490.149
b3652	b3652	766.629	801.034	2694.834	1480.135	1141.898	1503.308
b3653	b3653	362	326.515	1158.081	531.26	406.282	469.293
b3654	b3654	30	23	87.916	80.024	46.015	60.632
b3655	b3655	484.955	404.405	1654.573	734.162	674.001	820.109
b3656	b3656	116	64.374	309.669	112	122.368	159.58
b3657	b3657	6	28	50.826	20	16.112	24.071
b3658	b3658	0	0	0	0	0	0
b3659	b3659	9	2	5	3	2.014	3
b3660	b3660	217	216	669.102	250.02	244.105	352.348
b3661	b3661	445	405.136	1549.867	164.062	129.125	244.835
b3662	b3662	29.289	30	87.018	112.002	136.001	197.015
b3663	b3663	67	34	119.783	63	53.055	76.986
b3664	b3664	38.003	31	116.896	15	24	27.011
b3665	b3665	641.591	384.551	1785.118	174.778	170.75	182.084
b3666	b3666	64.004	108	274.29	9	8	12
b3667	b3667	25	22	75.089	52.689	44.016	84.459
b3668	b3668	80.04	100.173	318.084	233.073	179.328	260.274
b3669	b3669	151	152.105	501.592	380.534	266.723	289.394
b3670	b3670	94.046	74	261.859	91.235	76.459	114.123
b3671	b3671	585.954	625.874	2561.148	829.751	624.848	1041.435
b3672	b3672	27	12	8	15	4	6
b3673	b3673	210	264.826	832.574	476.336	307.944	418.943
b3674	b3674	42	39	189.184	43.249	51.569	71.473
b3675	b3675	36	30.167	166.501	76.986	92.467	130.91
b3676	b3676	17	10	66.976	27.913	41.359	38.262
b3677	b3677	18	13	62.034	25	22	38.801
b3678	b3678	19	15	71.685	25	18.737	35.87
b3679	b3679	10	16	77.257	25	20.263	22.075
b3680	b3680	12	0	36	14	10	12
b3682	b3682	9	4	2.002	1	2	3
b3683	b3683	3	7	16	7	2	7.01
b3684	b3684	2	3	11	5.001	7	8
b3685	b3685	480	346.651	1246.299	401.208	315.069	477.838
b3686	b3686	0	3	10	11	10	18
b3687	b3687	8	18	57	69.163	39.006	46
b3688	b3688	89	37	141	32	35	51
b3689	b3689	90	84.001	331.724	138.021	152.137	163.624
b3690	b3690	4	8	32	11	11.021	23
b3691	b3691	17	27	70	42	38	51.02
b3693	b3693	105	78	409.344	90.392	82.032	155.288
b3696	b3696	3	1	30	10	10	26
b3697	b3697	721.296	594.377	1790.869	855.319	860.291	1146.766
b3698	b3698	64	106	443.103	261	181	255.985
b3699	b3699	1932.305	1937.041	8136.988	3222.863	2960.734	4293.208
b3700	b3700	259.034	229.092	1027.401	580.156	591.78	933.456
b3701	b3701	795.994	842.796	3150.929	1978.071	1629.013	2725.737
b3702	b3702	736.019	826.178	3637.141	2378.449	2049.761	3093.463
b3703	b3703	71.386	53	412	117	103.381	233.264
b3704	b3704	541.227	406.195	2485.464	958.385	1062.085	1591.117
b3705	b3705	4915.972	4163.117	17160.88	5560.718	4785.311	6431.709
b3706	b3706	842.053	833.533	3089.208	1673.154	1404.581	1711.388
b3707	b3707	104	79	61	13	16	21
b3708	b3708	125202.211	179959.994	567014.71	75563.093	92728.173	124395.477
b3709	b3709	38090.48	28976.1	68749.956	7880.202	10529.012	15578.827
b3710	b3710	227.111	168.146	637.724	139.067	180.023	222.51
b3711	b3711	99.89	86.87	363.125	130.935	187.347	267.273
b3712	b3712	424	267.844	1448.492	750.868	605.14	983.786
b3713	b3713	557.002	547.586	2257.44	1536.106	1201.33	1881.493
b3714	b3714	246	210.674	671.93	491.255	345.488	458.95
b3715	b3715	25	10	62.181	31	31.004	47.012
b3716	b3716	17	12.055	19.705	17	13	29.998
b3717	b3717	16	11.192	29.996	17	14	18.003
b3718	b3718	13	3	34.001	8	6	10.511
b3719	b3719	27	20	52.012	19	22	18.514
b3720	b3720	8	1	11.005	4	3	7
b3721	b3721	6	6	26	6	3	9.967
b3722	b3722	1	0	5	1	7	2
b3723	b3723	1	1	14	0	1	3
b3724	b3724	125.454	113.014	507.27	159.004	126.595	169.037
b3725	b3725	76.083	116.024	389.053	214.494	158.427	224.274
b3726	b3726	129.821	167.11	413.886	358.978	258.63	291.35
b3727	b3727	90.179	118.018	332.18	272.085	209.789	290.365
b3728	b3728	139	152	403.262	564.165	383.437	448.172
b3729	b3729	4014.46	4150.431	14499.101	9088.19	8043.014	12068.731
b3730	b3730	2140.064	1954.004	7896.276	4746.458	4465.19	6322.486
b3731	b3731	5569.922	5377.246	19379.236	4284.268	3462.237	3996.687
b3732	b3732	29612.635	24207.184	96555.531	22016.568	20857.217	25740.482
b3733	b3733	14873.534	12604.194	49091.95	11546.735	10325.722	13605.207
b3734	b3734	38604.608	35030.422	142695.829	33561.122	29837.037	42193.795
b3735	b3735	8983.917	7518.865	28459.581	7363.617	6617.478	9222.154
b3736	b3736	8737.106	7978.491	29854.886	7750.931	6396.848	8650.613
b3737	b3737	2751.577	2521.231	6558.653	2079.154	2129.092	2056.722
b3738	b3738	6470.079	5498.852	21391.512	5785.714	5543.067	7901.032
b3739	b3739	793.028	639.114	1668.73	683.033	559.492	805.917
b3740	b3740	70	64.79	282.085	102.214	137.979	164.627
b3741	b3741	595.142	648.052	2256.937	1221.698	1104.569	1541.636
b3742	b3742	135	134	516.845	239.999	303.396	318.46
b3743	b3743	91	43	180.19	60.013	64.002	76.134
b3744	b3744	154.026	141.998	510.597	70.277	81.456	80.154
b3745	b3745	345.201	312.37	1456.698	701.97	743.926	1036.391
b3746	b3746	684.803	762.153	2627.492	1288.34	1047.659	1641.821
b3747	b3747	351	360	1271.4	652.205	543.295	852.757
b3748	b3748	613.003	718	1808.728	364.411	358.925	459.647
b3749	b3749	575.797	292.98	1569.012	558.654	578.59	765.055
b3750	b3750	749.996	488	1571.87	556.252	602.934	629.911
b3751	b3751	3396.735	3231.534	11233.419	3097.949	3031.264	3990.058
b3752	b3752	957.285	712.371	3093.514	660.091	669.668	962.145
b3753	b3753	219.027	169.461	936.913	183.644	206.115	378.515
b3754	b3754	185.856	169.852	574.733	232.626	235.613	411.063
b3755	b3755	277.144	285	920.156	339.054	321.18	537.717
b3756	b3756	574.017	796.161	66.153	63.984	122.335	41.505
b3757	b3757	0	0	0	2	0	0
b3758	b3758	2603.711	3955.955	272.093	298.269	400.431	232.422
b3759	b3759	165.302	208.985	4	28	12	9
b3760	b3760	1	1	0	0	1	0
b3761	b3761	0	0	0	0	0	0
b3764	b3764	64	55.001	193.412	44	39.413	55
b3765	b3765	30	12	96.021	23	31	36.003
b3766	b3766	3	2	17	1	4	5
b3769	b3769	6	5	19	4	10	19
b3770	b3770	293	276.764	1024.117	420.521	468.483	714.165
b3771	b3771	470.439	490.614	1791.708	858.398	912.104	1287.358
b3772	b3772	169.022	286	1103.513	494.918	541.378	662.513
b3773	b3773	187.983	240.208	698.948	229.967	268.31	282.096
b3774	b3774	137	160.985	445.7	204.754	170.73	217.025
b3775	b3775	136	74	271.08	93	96.007	120.096
b3778	b3778	139	180	543.92	337.033	324.296	466.009
b3779	b3779	1961.328	1457.37	5693.001	2577.816	2464.194	4038.996
b3780	b3780	2475.032	1913.357	8354.921	3322.908	3179.139	4421.294
b3781	b3781	528.082	499	1355.624	705.303	618.574	775.456
b3782	b3782	1	2	7	8	2	5
b3783	b3783	4279.159	3471.901	15718.688	7446.192	6435.119	12314.964
b3784	b3784	943.239	814.063	3635.308	1208.579	1206.852	1756.707
b3785	b3785	547	536.709	2187.255	985.447	869.542	1288.227
b3786	b3786	621.929	555.259	2248.265	1311.356	1214.599	1786.387
b3787	b3787	995.282	798.578	2918.238	1648.731	1345.667	2323.732
b3788	b3788	634.014	567.783	1859.305	1012.165	920.4	1338.309
b3789	b3789	375.759	340	1164.386	747.944	601.314	825.634
b3790	b3790	237.318	238.399	915.284	563.884	457.08	786.743
b3791	b3791	491.234	359.997	1834.502	940.141	865.667	1259.843
b3792	b3792	450.766	373.966	1366.983	765.095	697.697	1103.162
b3793	b3793	231.469	177.131	849.005	457.784	488.49	604.916
b3794	b3794	149	126	569.351	229.643	226.019	352.76
b3795	b3795	342	261.001	1111.768	319	375.862	447.962
b3796	b3796	0	0	0	2	0	2
b3797	b3797	4	12	3	6	0	3
b3798	b3798	0	1	5	3	1	3
b3799	b3799	0	0	0	0	0	1
b3800	b3800	32	39	137.183	62.308	31.002	59.131
b3801	b3801	35	51	233.669	90	83.004	97.864
b3802	b3802	2430.833	2382.669	9177.168	2944.487	2619.681	3954.232
b3803	b3803	1323.692	1160.079	5277.05	1590.866	1584.371	2494.344
b3804	b3804	999.425	939.08	2887.587	1323.383	1101.332	1575.002
b3805	b3805	1282.802	1240.094	5128.545	1970.619	1769.753	2667.516
b3806	b3806	1333.157	1326.56	4630.003	4583.41	4268.979	6890.826
b3807	b3807	56	29	168.203	49	41	59.723
b3808	b3808	6	2	15	9	7	17
b3809	b3809	1451.664	1221.706	4435.179	1724.324	1622.283	2079.456
b3810	b3810	1000.672	823.373	3747.639	1629.706	1472.61	1990.257
b3811	b3811	1269.991	1025.827	2994.927	1497.996	1412.394	1935.082
b3812	b3812	474.816	365.001	1511.912	655.615	615.393	876.525
b3813	b3813	1041.914	1021.617	3212.791	1898.209	1651.352	2330.706
b3816	b3816	212	197	842.445	610.359	481.69	521.81
b3817	b3817	1	5	1	0	2	2.509
b3818	b3818	0	3	12	2	1	2.491
b3819	b3819	145	134.002	573.909	165	172.374	232.461
b3820	b3820	96	77	296.691	70	85.339	90.244
b3821	b3821	403.128	383.023	1198.927	463.478	443.99	510.883
b3822	b3822	540.76	493.044	1749.957	829.889	774.214	998.202
b3823	b3823	195	153.212	424.781	290.546	281.172	388.919
b3824	b3824	23	21	58.014	30	18	42
b3825	b3825	501.987	445.275	2042.831	1179.047	954.816	1372.406
b3826	b3826	304	297.048	1232.307	580.156	644.552	904.644
b3827	b3827	34	28	126.129	63.14	57.001	110.081
b3828	b3828	47	45	190.254	121	115.13	119.936
b3829	b3829	399.96	281.043	1153.461	2893.676	2281.721	2859.943
b3830	b3830	489	563.755	2750.375	1415.349	1382.847	2290.416
b3831	b3831	2928.115	2953.125	12134.525	8353.652	8227.824	11814.663
b3832	b3832	254	205.239	842.982	257.398	241.925	318.127
b3833	b3833	1127.085	855.059	4216.776	1228.792	1345.126	1909.265
b3834	b3834	626.821	475.323	2875.894	936.977	817.636	1411.108
b3835	b3835	1088.688	879.53	4029.13	1405.336	1419.619	2571.741
b3836	b3836	514	389	1170.26	352.813	290.116	543.445
b3838	b3838	708.014	653.283	2746.361	1077.211	987.199	1225.632
b3839	b3839	603.184	664.997	2991.942	1198.736	1160.187	1811.847
b3842	b3842	52	46.998	242.936	109	121.605	187.001
b3843	b3843	3200.563	2736.419	9986.509	3180.567	2974.195	4061.85
b3844	b3844	1251.972	1020.17	3430.715	1293.588	1260.553	1716.033
b3845	b3845	995.057	911.556	4896.745	402.931	482.466	587.633
b3846	b3846	2064.548	1450.424	7977.761	556.121	710.807	846.669
b3847	b3847	4562.388	4127.386	15091.864	5360.509	5566.238	7672.885
b3848	b3848	570	652.941	2511.203	949.922	1001.53	1394.431
b3849	b3849	898.565	852.356	3199.117	1506.799	1662.427	2480.496
b3850	b3850	208.996	258.398	986.514	449.304	465.635	717.058
b3851	b3851	653.448	862.531	100.479	42.298	120.191	49.221
b3852	b3852	0	0	0	0	0	0
b3853	b3853	3	0	0	2	0	0
b3854	b3854	2169.755	3453.865	253.176	331.632	431.273	182.365
b3855	b3855	16	25	0	1	0	1
b3856	b3856	30	34	113.098	76.824	66.588	94.699
b3857	b3857	106.077	97	342.989	172.267	172.737	239.1
b3858	b3858	111	147.136	649.622	289.546	252.489	354.315
b3859	b3859	570	478.172	1939.595	1533.149	1891.85	2898.475
b3860	b3860	939.433	829.585	2942.017	1577.963	1659.386	2027.431
b3861	b3861	8	6	26	5	6	8
b3862	b3862	12	7	46.004	7	17	30.02
b3863	b3863	2222.883	1647.118	7355.374	2146.205	1973.073	2495.694
b3864	b3864	0	0	0	0	0	0
b3865	b3865	292.071	237	703.643	237.825	217.301	299.99
b3866	b3866	397	341	1077.512	622.583	422.552	572.916
b3867	b3867	1439.849	1220.098	4314.485	2429.511	2085.346	2969.786
b3868	b3868	609.697	603.143	2107.117	772.009	731.035	1033.551
b3869	b3869	458.877	470.102	1570.477	542.114	520.436	676.445
b3870	b3870	4728.804	4448.971	18864.38	3740.745	4716.231	5746.542
b3871	b3871	2425.389	2183.9	8413.133	6048.382	5393.545	7993.68
b3872	b3872	82	22	180.398	41	28	27.059
b3873	b3873	154.98	73	387.26	71.007	67	76.128
b3874	b3874	58	43	135.009	12	10	12.82
b3875	b3875	3	0	2	0	0	2
b3876	b3876	6	10	20	11	12	28.103
b3877	b3877	19	10	62	22	23	40.009
b3878	b3878	28	18	86.912	31	22	54.014
b3879	b3879	5	8	25	10	15	16
b3880	b3880	60	69	293.883	95.066	98.001	123.932
b3881	b3881	88.003	70.591	201.689	95	83.047	99.97
b3882	b3882	23	24	97.304	27	16	38.569
b3883	b3883	26.988	12	54.87	31	24	27.002
b3884	b3884	229.05	191.024	795.962	171.179	175.011	240.528
b3885	b3885	763.036	724.481	3405.309	897.74	825.597	1118.569
b3886	b3886	1086.458	909.506	4438.462	1370.824	1434.387	2231.029
b3887	b3887	633.489	567.214	1978.882	710.703	732.082	868.187
b3888	b3888	712.741	599.249	3039.114	1046.246	1052.95	1462.896
b3889	b3889	0	0	0	0	0	0
b3890	b3890	3	6	18	1	4	4
b3891	b3891	1157.351	871.058	4434.115	1477.054	1559.812	2349.24
b3892	b3892	1633.091	1486.089	5431.434	1796.844	2273.587	3664.555
b3893	b3893	1662.943	1527.687	6483.439	2224.818	2373.288	4517.777
b3894	b3894	14289.288	12331.635	51349.607	18176.751	18890.765	31468.961
b3895	b3895	58	70	217.78	100.003	103.033	142.04
b3896	b3896	10	8	24.004	8	4.962	15
b3897	b3897	14	13.724	37.002	60.002	60.507	75.718
b3898	b3898	16	15.145	57	68.075	48.578	77.573
b3899	b3899	17	16.131	69.145	30.002	30	38.828
b3900	b3900	6	0	22	9	4	11
b3901	b3901	6.996	3	19	5	9	14
b3902	b3902	13.004	11	39	19.694	19	28.004
b3903	b3903	10	14	54.078	16	21	22.005
b3904	b3904	4	3	15	7	8	11
b3905	b3905	11	20	57.238	14.003	19.229	15.655
b3906	b3906	69	42	125.816	44.997	29.771	35.184
b3907	b3907	22	18	64.016	38	42	40.063
b3908	b3908	7895.698	6447.705	33416.595	10046.208	15151.135	15005.565
b3909	b3909	21	36	120.046	32	26.956	46.21
b3910	b3910	412.586	327.805	879.995	518.041	395.438	487.259
b3911	b3911	1680.745	1629.998	5691.609	2535.378	2495.48	3623.481
b3912	b3912	1032.273	999.06	3507.609	1513.416	1318.643	1943.213
b3915	b3915	280	298.012	835.884	417.048	349.349	470.743
b3916	b3916	1940.387	1727.35	6466.977	3271.636	2894.818	3939.166
b3917	b3917	788.036	398	2772.199	71	51	91.845
b3918	b3918	19	19	96.307	20	28	22
b3919	b3919	6855.963	6928.581	29752.376	11133.473	9623.961	13183.736
b3920	b3920	110.661	58	345.766	138	133	167.734
b3921	b3921	20	24.032	65.943	20	20.019	18
b3922	b3922	107.007	102.801	358.323	172.649	149.863	206.003
b3923	b3923	388.993	439.212	1624.725	785.368	581.101	770.438
b3924	b3924	544	429	1852.361	1010.602	1092.491	1476.246
b3925	b3925	375.894	286.312	1327.081	355.919	365.415	380.682
b3926	b3926	9921.187	2222.593	31604.696	574.079	666.097	857.82
b3927	b3927	1172.528	187	2532.84	225.075	248.184	383.012
b3928	b3928	48	19	110	33.616	23	56.742
b3929	b3929	250	173	621.895	309.765	230.957	364.291
b3930	b3930	168.165	170	665.052	282.027	260.02	338.758
b3931	b3931	1793.821	2829.627	7717.47	4278.215	3180.903	4857.938
b3932	b3932	593.133	919.115	2238.299	1194.623	1050.167	1439.077
b3933	b3933	559.913	413.806	2585.074	1001.452	955.391	1266.882
b3934	b3934	853.014	591.999	3307.428	945.225	933.149	1355.667
b3935	b3935	326.007	307.005	1326.738	634.117	455.987	703.544
b3936	b3936	457	266.025	911.728	310.044	237.587	266.775
b3937	b3937	21	26	54	46	34.017	72.109
b3938	b3938	53	37	200.926	114.043	70.842	121.115
b3939	b3939	172.077	130	568.361	380.162	341.422	453.158
b3940	b3940	755.042	796.76	2944.776	1455.643	1256.917	1743.191
b3941	b3941	13	13	48.002	61.017	58.003	44.022
b3942	b3942	7613.573	8096.1	31972.632	8091.021	7091.96	9664.706
b3943	b3943	47	52	237.841	60	80.083	110.349
b3944	b3944	9	0	9	1	2	3.002
b3945	b3945	169	168.147	725.985	363.357	264.874	336.632
b3946	b3946	83	74	260.153	45	42.035	60.002
b3947	b3947	220	145	776.332	120	85.068	129.713
b3949	b3949	58	29	122.518	15	8.043	14
b3950	b3950	21	9	45	4	6.657	8.848
b3951	b3951	120	96.411	500.892	143.041	137.422	162.145
b3952	b3952	33	23.49	137.169	38	39	58.361
b3953	b3953	20	9	34.002	13	11	10
b3954	b3954	67	65	223.204	94.614	106.857	131.129
b3955	b3955	564.01	458.971	1582.632	523.759	483.602	721.378
b3956	b3956	3919.708	3419.764	13765.265	5396.154	5490.656	7371.07
b3957	b3957	474.682	457.056	2018.027	883.015	972.927	1420.429
b3958	b3958	159	181	723.82	472.991	508.921	530.669
b3959	b3959	175.998	232	743.335	480.132	436.823	562.723
b3960	b3960	340.063	375.922	1485.946	820.937	773.877	1019.081
b3961	b3961	885.01	869.393	3017.699	973.731	910.642	1103.126
b3962	b3962	7628.18	7732.436	27146.614	6787.675	8218.739	11531.841
b3963	b3963	761.349	649.081	2899.189	851.082	740.016	1175.469
b3964	b3964	1403.961	972.845	4546.768	837.761	1006.167	1663.184
b3965	b3965	235	224.141	948.227	515.2	471.056	633.159
b3966	b3966	894.048	716.335	2672.042	433.084	493.683	620.376
b3967	b3967	561.214	471.916	2052.081	735.13	681.414	1060.918
b3968	b3968	712.02	842.722	83.523	56.159	106.324	52.002
b3969	b3969	0	0	0	1	0	0
b3970	b3970	2214.438	3217.917	236.196	270.217	381.532	182.852
b3971	b3971	155.628	169.727	4	24	13	6
b3972	b3972	506.995	400	1333.679	558.714	593.348	953.962
b3973	b3973	202.007	152.414	458.54	213.438	198.373	300.443
b3974	b3974	233	180	753.074	190.017	228.104	302.388
b3976	b3976	2	0	2	0	1	1
b3977	b3977	70	41	17	42	23	18
b3978	b3978	11	5	21	17	8	13
b3979	b3979	26	30	27	21	13	18
b3980	b3980	29858.102	24528.074	103611.569	30461.717	24756.857	30596.714
b3981	b3981	3089.913	3177.002	8378.548	4322.605	3794.838	4593.348
b3982	b3982	2241.348	2269.95	8104.447	3488.963	3351.027	5048.728
b3983	b3983	10124.674	8638.563	34363.634	14376.897	9217.419	13373.549
b3984	b3984	22128.284	15866.395	67908.294	28565.192	18801.651	29066.48
b3985	b3985	21191.292	16321.781	92919.997	26635.029	19565.379	32586.375
b3986	b3986	4487.487	3031.485	21436.195	5461.052	4371.182	7000.902
b3987	b3987	28740.908	22298.846	103616.322	51104.402	41836.209	64829.682
b3988	b3988	29747.933	21398.892	113602.283	47257.099	37871.417	59553.398
b3989	b3989	2	8	28.269	7.039	8	4
b3990	b3990	43	35.998	203.005	102.027	61	99.011
b3991	b3991	30	31	170.717	81.822	61.154	71.254
b3992	b3992	48.825	61.126	185.587	59.952	56.268	88.826
b3993	b3993	32.175	63.956	134.808	64.124	50.751	62.848
b3994	b3994	116	127.034	420.843	210.573	170.969	230.069
b3995	b3995	409.001	343.061	2062.394	404.998	426.539	685.519
b3996	b3996	526	499	1634.404	1173.817	987.511	1354.524
b3997	b3997	1338.021	1260.983	4744.543	2077.328	1897.385	2626.764
b3998	b3998	301.167	338.31	1798.459	828.523	830.711	1193.684
b3999	b3999	357.187	275	1270.135	634.375	582.936	1009.387
b4000	b4000	2383.599	1606.284	6141.769	1196.123	1114.796	1191.91
b4001	b4001	277.993	197.025	1144.468	329.813	355.591	437.113
b4002	b4002	0	0	9	0	1	0
b4003	b4003	194	181.676	644.6	133.999	111.086	137.449
b4004	b4004	219	170.849	771.214	198.153	183.502	210.559
b4005	b4005	201.595	121.015	527.84	235.005	213.102	219.283
b4006	b4006	214.55	190	569.691	308.103	279.759	291.182
b4007	b4007	881.675	997.594	92.997	67.577	136.496	52.592
b4008	b4008	0	0	0	0	0	0
b4009	b4009	2484.348	3660.881	251.889	284.246	393.522	192.222
b4010	b4010	122.64	149.94	2	21.686	14	5
b4011	b4011	0	0.986	3	2	1	4
b4012	b4012	62	46	123.36	55.481	58	70.203
b4013	b4013	17	37	118.002	144.17	100.253	123.106
b4014	b4014	11379.555	17066.483	60698.181	80994.144	76265.555	105426.94
